ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.655605025818962,216.44117153408857,20571.845708443558,8.984236816261834,,336.83145481608153,17.745996131265372,71.70430486446324,2.9516447152886705,0
9.868877880662472,214.16623531463387,15326.855914122048,3.351597819645086,297.0841735120907,424.2928308059576,19.188441382876533,70.07051409613914,3.355489790912581,0
5.590614435866259,229.192139486151,35370.73551522427,7.989640669861106,,469.4130903674347,13.28155614650234,76.99271580441926,4.726845016869534,0
5.554436511156818,229.1228285838824,31344.460394369864,7.761431064306929,,306.872525988099,13.974800466925783,87.27337543049836,2.0959140868029458,0
4.126528715100222,125.4748835138738,11215.945901592888,5.366011335667973,261.44479767930693,445.2414568851872,18.575920677608508,86.43365536398535,4.460200983755287,0
5.970035656942926,230.4493293243112,16324.115196182343,5.293918606634048,315.18612058925714,327.7866419581865,13.325987078606149,39.55424883045545,5.428674071623728,0
,229.77134953009045,16162.26230660764,4.933662227016633,,448.8460363895051,8.81648689936901,,4.600927568902867,0
8.369154353699956,183.50037840417843,12975.9003341113,6.600853063787393,315.90112160498813,493.4654398847868,12.98710649404228,87.02941032035324,3.629749330548915,0
6.284248242254425,190.0176485856823,12206.681209872297,7.910711202319294,,395.2610633920007,13.2461395604044,58.92772621042984,3.377132288772658,0
11.26782838471403,161.89636216322413,6040.369868025334,7.205414119605922,,316.5358711402264,11.768309354922849,25.525266931847863,4.153347001241887,0
9.298018008096014,163.0388345752384,13990.513403071998,4.249701619995494,,399.4773578191071,15.36588356376228,83.92316814673859,3.6813242439844016,0
7.895469245942458,154.26578033555626,7769.616118841751,7.205262042399628,258.3128793986873,407.7322172196032,16.420040960604638,63.0160175779737,4.236947299515631,0
7.947485785725746,269.80940702116914,34440.77343351387,6.958283209737815,390.1042228776426,425.62781398964114,13.749261313977344,56.6358113166401,3.700853839705055,0
10.026159156427404,224.26635768460815,14962.177833160747,7.428313128360553,336.97294962953515,517.5128415432599,18.8585188822683,65.36345158300718,4.182277581713326,0
6.48819323961521,225.4819087637101,34864.42789348474,8.951692284573435,385.5056353657395,324.50984090751643,12.69654480364062,97.11286018614004,4.592073570820997,0
5.869736755337525,207.7254551598048,22244.218235890683,6.5977643395030885,352.5639869759799,465.61648082479246,14.838100233982516,77.8227370729317,4.689315047790611,0
,220.81370245025343,21410.31962366429,6.324879788817687,335.8458627247201,382.1978390094081,9.500295528973766,86.99013440229453,3.659974811789956,0
5.304142660215901,160.9683582363086,25299.51155745438,6.28604310963364,300.50068924411187,497.79039051282376,15.013030334164682,61.11551321606076,4.165723663998691,0
7.533614822992929,186.9182450854363,11642.727540809405,5.890684293730958,,363.50634426122485,10.740145902620725,49.57430829984224,3.462763987423452,0
4.07760772456597,207.83804788598505,18194.95413992543,7.923973951449605,,288.3651930524628,13.306692030386785,35.82455649309712,2.758658531189276,0
,105.85926357195498,37928.14217716675,5.609440345508508,,358.88876761151056,12.207108489369546,71.11989017420973,3.873853349593973,0
7.0861684008433095,189.1453776814234,4304.492483085919,3.615890517202109,259.37332176941635,400.9043496859455,12.993012235980984,63.90228825497096,3.4165397533412,0
6.271012171064563,213.44468499464287,24846.141872428983,8.372997048507226,,543.3917435559852,17.9165263662577,84.57886850787546,5.303581360575867,0
7.95776834399615,276.7335689074048,17162.398420975343,7.841541552765099,397.431962226721,514.42172196485,14.529779296031904,60.55969904146053,3.4507458924446017,0
8.875642278454443,228.9215871862097,28487.7085978243,5.318731980337871,351.9607231772035,474.77251899981127,14.683970470839256,52.5788600217086,4.006991558563305,0
,192.447171018824,18257.569271194705,7.472249065980871,313.7765457896923,462.40244905277575,13.932145376259996,53.18591655036131,4.358298340908286,0
6.613709117641848,141.1289215214313,25648.569496257434,7.22297155669755,295.23689211539164,374.770315796252,14.038263256862194,74.29924980115898,3.539771111373992,0
7.735705021751655,137.31816582716152,16723.97724364579,7.675826174302703,282.53989232753565,595.3292634501314,18.75613937188353,63.04277916472739,2.1486115361452747,0
9.925041328429108,238.71339338235532,10704.6031822988,6.110019418331791,351.5974226871131,405.9001841052152,13.550366565856905,59.46266898344466,4.703803488576944,0
9.002583109651113,202.9907652715344,19523.12486468928,7.244753274494474,330.36151226896965,366.49172865989806,15.689404490512343,55.697399521310864,4.904837414733298,0
5.095766464935885,273.40844807965914,26307.29845475983,10.219804099110648,380.2014982103235,513.8775792590823,18.272418324919784,61.425186950138446,4.352193469514868,0
8.594677108362674,263.7645926846328,23220.120613390383,6.394463065325563,383.9625917765638,588.8527328527769,13.579996003945723,86.19163513353918,4.754072499317674,0
7.083779060507377,112.82025397576253,8580.245561280903,4.210284080582492,234.85269925804803,434.7477154375999,23.39951606024522,94.1603073012966,3.887680684530791,0
7.682872498072526,180.7013754732779,12105.721934269564,5.396716118190096,296.2388768643903,469.8356255488435,15.83176343631834,61.80209510271702,3.778606787628922,0
,133.81311481316772,18272.50597305346,5.911870511633376,,415.2117345959389,11.50450612179486,92.97576168033008,3.313199021657446,0
6.419772473512519,208.76024762661592,30759.681440190925,7.767863486950716,,523.6001755961903,20.23252347966354,,3.095233156816077,0
4.443238899143103,178.9562057574612,25008.53224756482,4.948814508726159,298.57667599919296,429.5447730337787,17.729724041901363,56.34768853029351,3.268324835835596,0
6.978664262373817,183.24279619429385,23114.446075687887,6.500825401623311,323.1557768835911,470.0787053155338,16.08284747893407,65.99571677480579,4.766943236072579,0
6.623613565745125,203.030141349452,17167.301297022455,6.049600899198109,311.72628825094733,410.2432474590725,15.9145000730461,65.02122896904768,2.9151659507443948,0
3.664710561719395,201.0973162217649,28102.75662504674,5.682035301583484,330.02353056666266,291.14844892992795,17.47063098396353,75.10180148396566,3.3161576568421625,0
4.814135620889671,205.21404105658868,17650.405049112054,8.12108014749549,350.4879386993514,414.0307089516421,10.999416075761246,47.4026658716864,5.190851804612128,0
5.779673705175217,199.586080284079,24160.35432097404,9.458128323622883,,428.5532485327095,16.022503226193976,64.87270339736011,4.656377232957477,0
6.93781878337901,177.57814191742156,12626.197921957626,7.380882984336822,,439.6249979688188,9.34825215511188,83.16324170039894,3.724089564346497,0
7.436782609345538,208.09400400931236,28544.61628698039,6.500052537164006,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.727663719207471,0
4.723312573250525,252.274895005436,22833.192041516584,5.922450614186979,378.56030360783154,411.2950246366092,16.58457143941098,66.72840154231321,3.917586695104175,0
9.380658050788323,265.0612161493896,15156.78983399899,4.271544671064371,333.3344692970964,503.1706154265755,11.286410043484238,99.01600307034776,4.034349047158281,0
7.810144933196836,187.3150477385611,20418.88992581832,7.214895724180281,325.22888082252274,351.18608085870324,16.800399608404177,68.48548028789389,4.033773709343139,0
9.436637164251444,143.7884118270435,20724.930359306745,7.700100188125377,,469.7613276654225,14.215764667502071,66.07797803536592,4.411117439774963,0
9.406325752898285,216.76215866041707,27948.58944543105,6.156110794077742,355.47303468825606,347.9830782769112,16.340715053314568,32.108292482849905,3.097277957477165,0
6.32125931522299,207.25770955362344,8532.139516959518,5.987876583564684,286.4892804214003,491.7653131949639,10.546886238857326,74.50280799509561,4.5014572038139855,0
,217.36974600866083,17984.327439446446,8.59416288489055,,409.2207764785376,10.213779294934625,18.400012185523245,3.605154198874472,0
4.7053564957747,103.17358697810718,19555.76505156686,6.7672979897863685,,370.1781663846243,9.182833651795818,93.90048587365656,3.437450134017187,0
8.896418988301798,222.25629288902,8870.902965942287,6.011342433002107,332.0026304057902,425.2268617079815,10.84773684727412,,3.700945732714745,0
6.581878201548969,272.9827446610101,37169.44440353849,8.11473101538499,416.0834805385996,351.47683939412354,15.1293344878207,79.2610264962444,4.201662864465836,0
6.755145901551625,231.26013129603172,18536.69864747702,8.757133178602194,342.5480142026662,385.1146477374596,13.88883432960506,79.3024357267662,5.162729749397485,0
9.445129837868656,145.80540244684383,13168.529155675998,9.44447108562294,310.583373858597,592.6590209759507,8.606396746986945,77.57745951035697,3.8751652466165463,1
9.024845037417505,128.0966912100072,19859.67647580388,8.016422649173737,300.15037702033186,451.1434810056514,14.770862942397969,73.77802564597586,3.985250505743576,1
,169.9748489570146,23403.63730437139,8.519729851090208,,475.5735624274493,12.924106818027212,50.86191298403442,2.7473129992921272,1
6.800119090315878,242.0080815075149,39143.40332881009,9.50169458771527,187.1707143624393,376.45659307467866,11.43246634722874,73.7772750262626,3.854939899721073,1
7.174135162807995,203.4089346206224,20401.1024614714,7.681806287243673,287.0856791225615,315.5499000194935,14.533510036354244,74.40561602695702,3.939895656598684,1
7.657991236998258,236.9608892461628,14245.78912129943,6.28906485943393,373.1653628100853,416.62418891074776,10.464238582078508,85.85276860502765,2.437296287559579,1
8.322986672402298,207.25246223156424,28049.646283166327,8.827061283189618,297.81308453289193,358.725868777638,18.70927336873052,60.91142039439827,4.052135727552661,1
5.934279093094346,223.8581252130612,23249.653834296078,4.602849947565755,,277.3845373236033,11.366863419384686,66.62394365100316,5.217895023653352,1
9.80272078232571,98.7716435320576,27357.456744580348,9.218150392671168,323.1990765186457,512.4287308410497,14.168933512645708,59.45443977025941,2.764633881427262,1
6.101955230748901,215.26808956209203,15976.926225079347,8.857160043515526,308.48269542902284,417.84355271672825,13.147279495872397,62.50564152969258,3.5355963295430235,1
4.997770601283687,280.08241070652804,26849.194735446832,6.130756541740465,374.2329605843208,297.611540021754,15.571570956087156,70.5602746097244,3.4046329060198497,1
4.815766790717072,217.6870931635101,16392.135068872325,7.461170474153534,278.7422963817948,481.4808282952956,15.517296303602905,77.69337360386982,4.37522381127182,1
6.548020558130832,278.5851051769885,25508.38694882565,6.749377795488941,366.8715020205729,497.3217528000844,16.563166510560848,79.32367839549264,3.6118603716661046,1
13.175401724233025,47.432,19237.949676491447,8.907019729031202,375.1473147568442,500.2459518438111,12.083895646926578,,4.106924490038661,1
6.618010905584669,233.66163585289263,19598.86073972567,4.70104934575262,432.5563849636954,401.669790618845,11.766146433845847,73.19192050782036,4.437695749140042,1
7.788054732605206,212.69145728305188,29879.06014610585,6.998961533138952,360.6682590490468,359.5690815109252,14.828743036705646,83.85633634225002,3.3687572170739832,1
5.191834327140628,211.09418477114804,14866.103863221915,7.23869130092435,323.10928513649435,388.7165795048576,17.780000111166657,83.50540623227637,3.859800939300224,1
5.626339528125955,230.8579827708692,14442.41887543212,5.210368684159841,,346.553206388495,11.368702444786322,43.19518162723674,1.94331877663582,1
6.869638941459091,251.2934475373417,21728.821295296457,8.803174745405899,279.7768565455964,539.466876868315,12.994140000006157,56.40970791971599,4.72670245351097,1
9.058628424072683,155.35755713289635,15737.46893784722,7.251978855273583,343.2339769805977,463.3892559930158,17.85447001822547,83.17518933638533,3.652134470079709,1
7.29188832527326,127.54429714087505,27784.04848396934,9.754475933171076,247.33541192889663,439.6493286195821,17.28504169383274,59.55632952162504,5.328712788466374,1
7.275908773683996,175.22037648489427,22644.766347518867,7.886854526878826,293.3098536568155,373.3456925750202,17.41168255296833,56.79928677247695,5.062297798479729,1
6.512737123980129,229.26386100755585,22475.046873480987,12.580026491367864,192.0335916758116,479.5012785933446,9.98346239180904,66.66857615209304,4.612963629350583,1
7.207886781343905,175.87029407292718,35804.29261340407,8.066059052365775,320.102172631951,468.56282875663646,16.164091274037276,71.1466606777528,3.762741072399466,1
,156.52063479849775,16146.15711220508,6.629599183312762,352.35343088747163,629.2812475471133,13.50768846415275,42.34016996385956,3.772919264661592,1
5.324941855611651,280.08965491445105,35344.658047005905,13.043806107761023,180.20674636482343,392.4214958041848,10.50481954758385,55.084667854857926,4.427137925692965,1
7.082300649174803,169.4689272555765,29846.719056712125,5.443386888459755,350.40184898110226,353.030380268577,18.959534377575096,30.389096114304888,3.485577388223123,1
5.334183579602803,224.78793617826972,28897.491527401453,6.048524614023226,,360.1791772943006,12.24734355826115,67.15475112774594,5.091357101284415,1
10.761897799889317,81.7108952702466,25999.953669432594,8.477393872457034,318.42724084571626,392.70408181841583,12.716350142148713,52.24697244385633,4.661798516052168,1
6.286806948436977,258.30005161775443,13777.37619108904,7.483257698182117,328.68064962605115,563.4347751029119,16.460836876715575,73.51665351167088,4.1048632751894125,1
9.79455869937693,129.87095837698382,20682.73174245486,9.390842592507877,291.980083478375,427.123948431111,11.853228088627532,78.7114694303526,2.9454187377034105,1
8.210443565143713,167.10219152011487,13933.085360107943,10.422841783337924,243.48594183486807,391.06887363378047,13.747057680225566,61.05821028553092,4.976055159693945,1
6.9417194379777,173.33438935151418,20111.82125592225,6.697194091092364,,374.4853324156397,19.93748613178775,,4.563183171238155,1
10.356118827208377,136.3237517489284,48621.56395153603,9.158703902851247,327.92275104512413,365.7202915004255,17.97556383516246,77.35985434424164,4.201849441297085,1
7.958984291884183,171.48362468653875,23625.813886131746,9.537735147164778,259.9799661706749,327.62388101792124,16.117110461678863,107.75404263860524,4.698007916123446,1
3.882631081313793,243.80794967931612,7751.809491098833,0.5303512946996154,,341.2911163126418,12.990591990739858,60.10996798389266,3.734001386870361,1
5.671773833095615,216.0428111329883,15949.153179175562,7.500573232707446,,372.5352427667598,17.895723720642764,77.45788496183523,3.833159745782932,1
10.003300539211928,143.09428542421367,46113.957485317245,12.912186637308174,,574.555041307426,16.9633097764721,36.76767070116618,4.746381859076648,1
6.552847474374976,198.8069396513827,34006.42073313584,8.691206175159937,274.90435120291863,477.1639067796365,14.369630090209853,78.17306258634733,4.687986155246704,1
7.628552723143854,156.79369424379345,26244.036907954305,8.337610433523373,255.04319358074315,495.9669861271219,13.633974380958476,65.60484124722676,4.182057147919716,1
4.790840540243071,268.720881226567,17862.3690025893,4.5545736271835455,377.2411613367027,608.8468563126532,10.806313106364485,83.70223598882292,3.258858945031528,1
7.710959938844849,181.93812564611977,6552.626314154267,5.389248620834634,390.5963919764623,516.2840828595396,17.01078491025436,58.24173419085486,4.288946820394494,1
8.291299005968142,211.21703429690413,20008.13495738684,8.76787503481929,275.7673210671818,475.9091298984672,12.614668895286345,66.61298363412858,3.4247019206523897,1
6.193170101205059,225.68342182130323,12883.726495777477,4.73936011678666,,389.4059776465183,14.560135796918814,76.45781594495153,3.466645288112605,1
9.032660579144682,121.44144151263784,15618.170247930504,6.157490739246978,372.92745570034015,390.6572261202914,15.030315106001751,63.12561699518415,4.927218272272612,1
6.139493740895693,236.67402586960628,8081.466471091589,6.2508080744554935,,416.2388205815028,12.777013988544866,106.03722245634468,3.260906852708671,1
7.129424730462989,178.37235229089595,25840.578887671327,7.487823264368269,312.9827267084476,323.2989151905895,16.40615621501786,69.15760946262223,3.418610802866979,1
,191.28521756431437,21948.325362337488,5.626787290346799,355.4887658439758,509.4068215195966,16.691470568748002,84.10773756388434,4.109590274369244,1
5.418503763025523,187.7768087099991,35902.715683707924,4.357087861232644,,454.5202956154764,6.374070260129599,103.37300526956228,4.506539591260472,1
8.075494507899103,195.8049958466869,29483.601853899763,10.493840916586826,298.737219288431,321.74833893874336,9.751086325279005,72.73442314285379,3.682919645453329,1
,225.28770395196483,22511.692615177697,7.057577879965413,377.1289704427131,291.35370138829103,11.590025108635132,72.50852290108448,4.08170139800861,1
10.04967371845643,132.83283666326895,11557.032038390476,8.550572663151964,323.5080720095449,442.768049670696,13.376148628814008,92.17616983865368,5.133477823277881,1
5.667650646643197,229.9283665401693,16953.89873630931,8.77430610207418,293.5742499094306,554.1205361936269,14.254640735422017,54.4367023778621,3.633213756490487,1
,181.6891637214258,27776.180257279146,7.589868762328599,298.2267188011107,417.63120188596497,8.630090797509979,72.92328887809563,3.8079200615963935,1
8.92398060773871,135.93846747362704,27919.77066575312,12.36328482531005,,415.6294837691602,11.94991382091655,69.31487957880282,4.155583189522957,1
6.428866313188399,225.6130938321488,15596.473334459632,6.153472446645003,,466.0443992231766,18.015385498960768,87.16363084743989,4.184783371809045,1
6.960603501688507,201.7154524876896,11348.675997363987,4.297889825381638,,468.5913884755252,10.4905886425434,89.68619626951585,4.978820187753845,1
5.873675845828995,203.32992815183525,19216.683090171675,9.212778721662858,,420.2912300584642,11.119273780546678,65.22955120232609,5.412090884919163,1
6.795469009842269,187.78302010878767,15300.838671098294,7.486598423987717,316.9569344844357,498.66592804075066,19.60042881086133,55.4011127224508,5.163088153779066,1
10.041027974912506,113.8311121743512,16266.434445278892,7.939074357822587,363.86689020030826,557.4860613065097,13.195340678597404,75.23322130874465,3.8075626058306695,1
,273.2556208042687,44506.44156075687,8.4126881311681,233.79258796565057,485.6472318592992,14.705013533659496,52.1642359382284,4.12478067750866,1
7.296037733901175,235.7351929386128,36043.70663776605,5.196212760217538,377.190665708766,385.6143206903208,17.052713257315872,89.62355084319452,4.168526117629012,1
,161.8264761362667,29299.1233527876,7.028796693518548,350.4309402970908,375.7807163877633,19.762576497699683,86.69845684819254,3.4975773906550995,1
5.862641232845869,185.06521994820335,44069.27215787578,4.382721317231579,412.6901113506213,331.5701386503692,15.306078918039075,59.60581211442579,5.507420939572829,1
7.29214180515922,174.48042698544876,33991.65156687047,9.511792391790864,259.16496516577706,435.1080173052642,16.293614068290026,81.69010445060522,4.466912564165001,1
8.062805643024472,200.49311204567687,11567.8878401924,9.889949954589298,,510.4144025284186,10.650935473654044,40.99280881476402,4.471842000471335,1
7.821970940156012,157.1815454954205,23318.18797602001,9.08403988031659,324.8516586602633,294.6365313741961,17.18676578496337,72.56837618844736,3.532958335149624,1
11.301793996392291,77.45958610044372,39227.61945662096,8.517986143491289,337.50124660282654,410.8561139478792,14.326888853101764,53.121259637557486,3.309580397460676,1
6.593764313289441,233.51413245216145,25589.610591845038,9.785695834102263,,489.703443882214,14.38960913374956,46.46398160958874,2.346578095251962,1
9.161088612884836,119.841904634348,26618.05963677565,6.105573328902787,343.2892340426031,379.7251815981085,10.899926412079594,54.58073576270175,4.888061137333914,1
,144.81526395966532,14507.01780785626,5.819091706675172,353.6072754142723,290.8894717850768,8.942072173645727,67.58734608240604,5.922581691937248,1
4.642953052237968,307.70602408798766,16115.929863948231,7.707342332983643,,439.9444080994625,18.44079002531879,60.14584225957783,3.982867293106576,1
7.798453676201213,188.39494231709176,32704.569285770576,11.0788724789145,258.1911841475428,507.1786882733106,18.272439235274646,85.17766213336226,4.107267203260775,1
5.564342490630351,256.20882997776937,11245.735766690404,7.212253930841305,329.33836637555214,369.5555132553011,15.640053344806006,51.15034440489525,2.2859878491983503,1
7.88659122732868,213.05259073034645,38852.029635921295,11.1707886197812,281.70077681472634,326.1153502173294,10.385172454825522,64.66250070111096,4.589983507854727,1
7.443189014292676,193.12479889284373,13551.953344708114,4.313264845761401,,430.4872957139327,19.396329452342684,72.07558550537075,2.6648327961143745,1
3.657123132566738,275.76714183651194,23736.816258284023,9.100772079375536,,426.23112913175015,17.985956556757742,55.69489291114778,3.3146297303616934,1
9.597191856878178,167.0889759575684,21153.322826848344,7.9444693087435,346.0750158091867,335.19760824941864,14.347676089238009,50.642447466178375,5.145152870605282,1
